route_id,name,updated,n_cues,langs_found,lang_breakdown,guessed_language,lang_mixed,n_uturn_on_straight,n_turn_on_straight,quarantine,track_pts
54906260,Cuijk - Groesbeek - Nijmegen - Arnhem 54 km NLD 2026,2026-05-01T07:47:31Z,108,"EN,NL","EN:62,NL:17",EN,YES,0,22,,1170
54906261,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km NLD 2026,2026-05-01T07:47:31Z,120,"EN,NL","EN:103,NL:12",EN,YES,0,23,,1296
54906263,Mook - Groesbeek - Nijmegen - Arnhem 50 km NLD 2026,2026-05-01T07:47:32Z,108,"EN,NL","EN:76,NL:11",EN,YES,0,24,,1131
54906264,Mook - Kranenburg (D) - Nijmegen - Arnhem 55km NLD 2026,2026-05-01T07:47:32Z,112,"EN,NL","EN:96,NL:9",EN,YES,0,16,,1232
54906265,Cuijk - Kleve - Cuijk  55 km NLD 2026,2026-05-01T07:47:33Z,76,"EN,NL","NL:71,EN:1",NL,YES,0,16,,1310
54906267,Mook - Grave - Mook 44 km NLD 2026,2026-05-01T07:47:34Z,102,"EN,NL","NL:93,EN:4",NL,YES,0,20,,1268
54906276,Born - Zutendaal - Maastricht 60km NLD 2026,2026-05-01T07:48:02Z,129,"EN,NL","NL:118,EN:5",NL,YES,0,32,,1390
54906277,Thorn-Venlo  (via Roermond) 54 km NLD  2026,2026-05-01T07:48:02Z,129,"EN,NL","NL:117,EN:2",NL,YES,0,30,,1546
54906278,Born - Eijsden - Maastricht 45 km NLD 2026,2026-05-01T07:48:03Z,96,"EN,NL","NL:83,EN:6",NL,YES,0,31,,1096
54906279,Maastricht - Bilzen(België) - Maastricht 54 km NLD 2026,2026-05-01T07:48:03Z,154,"EN,NL","NL:115,EN:31",NL,YES,0,35,,1451
54906280,Maastricht-Margraten/Valkenburg-Maastricht  46 km NLD 2026,2026-05-01T07:48:03Z,114,"EN,NL","NL:89,EN:13",NL,YES,1,30,,1481
54906281,Cuijk - Venlo 66 km NLD 2026,2026-05-01T07:48:04Z,129,"EN,NL","NL:110,EN:7",NL,YES,0,27,,1802
54906282,Thorn - Venlo 55 km NLD 2026,2026-05-01T07:48:04Z,121,"EN,NL","NL:104,EN:10",NL,YES,0,20,,1490
54906287,Cuijk - Groesbeek - Nijmegen - Arnhem 54 km NLD 2026,2026-05-01T07:48:06Z,108,"EN,NL","EN:62,NL:17",EN,YES,0,22,,1170
54906288,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km NLD 2026,2026-05-01T07:48:06Z,120,"EN,NL","EN:103,NL:12",EN,YES,0,23,,1296
54906290,Mook - Groesbeek - Nijmegen - Arnhem 50 km NLD 2026,2026-05-01T07:48:07Z,108,"EN,NL","EN:76,NL:11",EN,YES,0,24,,1131
54906291,Mook - Kranenburg (D) - Nijmegen - Arnhem 55km NLD 2026,2026-05-01T07:48:07Z,112,"EN,NL","EN:96,NL:9",EN,YES,0,16,,1232
54906292,Cuijk - Kleve - Cuijk  55 km NLD 2026,2026-05-01T07:48:07Z,76,"EN,NL","NL:71,EN:1",NL,YES,0,16,,1310
54906296,Mook - Grave - Mook 44 km NLD 2026,2026-05-01T07:48:08Z,102,"EN,NL","NL:93,EN:4",NL,YES,0,20,,1268
54906657,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km DEU 2026,2026-05-12T17:50:42Z,101,"DE,EN","DE:53,EN:25",DE,YES,1,27,,1450
54906695,Cuijk - Groesbeek - Arnhem 47km DEU 2026,2026-05-26T15:26:38Z,94,"DE,EN","DE:65,EN:5",DE,YES,0,29,,1395
54906723,Mook - Groesbeek - Arnhem 45km DEU 2026,2026-05-12T14:10:20Z,81,"DE,EN","DE:55,EN:10",DE,YES,0,22,,1344
54906798,Mook - Kranenburg (D) - Nijmegen - Arnhem 57km DEU 2026,2026-05-12T14:37:43Z,114,"DE,EN","DE:67,EN:22",DE,YES,0,28,,1528
54915153,Leiden - Gouda 36 km ENG 2026 Zoeterwoude,2026-05-01T18:43:48Z,73,"EN,NL","EN:38,NL:34",EN,YES,0,21,,1641
54957821,Day 4: Gent stad - Dendermonde  - St. Amands (Van) (X),2026-05-14T16:28:03Z,85,"EN,NL","NL:60,EN:8",NL,YES,0,9,,1642
54958360,Dag 6: Gent stad - Cruise dok (Van)(X),2026-05-04T08:01:01Z,34,"EN,NL","NL:25,EN:8",NL,YES,0,10,,116
54958369,Dag 6: Gent stad - Cruise dok (Van)(X),2026-05-04T08:01:30Z,34,"EN,NL","NL:25,EN:8",NL,YES,0,10,,116
54976438,Arnhem - Tolkamer - Nijmegen - Arnhem 69km ENG,2026-05-05T09:28:44Z,109,EN,EN:108,EN,,1,22,,1838
54994676,Roermond - Venlo 50 km ENG 2026,2026-07-06T14:02:16Z,121,"EN,NL","EN:119,NL:1",EN,YES,0,28,,1375
54994964,Venlo - Cuijk 66 km ENG 2026,2026-05-10T14:10:26Z,121,"EN,NL","NL:71,EN:47",NL,YES,0,29,,1472
55025129,Cuijk - Groesbeek - Arnhem 47km ENG 2026LL,2026-05-08T13:21:24Z,211,EN,EN:210,EN,,1,55,,2346
55025415,Mook - Arnhem 40km NLD 2026,2026-05-17T12:38:49Z,111,EN,EN:111,EN,,1,25,,1130
55061542,Arnhem-Mijmegen Nassau,2026-05-10T19:43:43Z,81,EN,EN:80,EN,,4,13,,1147
55062001,Nijmegen-Arnhem Nassau,2026-05-10T19:20:57Z,51,"EN,NL","EN:47,NL:4",EN,YES,0,11,,593
55073515,Gouda - Uithoorn (via Nieuweveen) 49 km ENG 2026,2026-05-19T07:48:19Z,81,"EN,NL","EN:73,NL:2",EN,YES,0,8,,1580
55102427,Treis-Karden - Koblenz (via Burg Eltz) 44 km ENG 2026,2026-06-02T05:35:56Z,73,"EN,NL","EN:69,NL:4",EN,YES,1,31,,1276
55108811,Cuijk - Lith  50 km ENG 2026 (alternative),2026-05-19T20:06:13Z,78,"EN,NL","EN:73,NL:2",EN,YES,0,27,,1260
55135334,Huizen - Amsterdam (Tolhuis-Buikslotermeer) 35 km DEU 2026,2026-05-15T06:28:36Z,67,"DE,EN","DE:35,EN:8",DE,YES,2,17,,942
55135351,Huizen - Amsterdam (Tolhuis-Buikslotermeer) (via Crailoo) 50 km DEU 2026,2026-05-15T06:31:07Z,95,"DE,EN","DE:64,EN:5",DE,YES,0,21,,1654
55140588,Amsterdam (Hoxton) - Breukelen 35 km ENG 2026,2026-05-15T13:47:35Z,54,EN,EN:54,EN,,2,13,,1143
55140931,Amsterdam (Hoxton) - Breukelen 41 km ENG 2026,2026-07-03T08:13:52Z,47,"EN,NL","EN:28,NL:18",EN,YES,0,9,,2010
55174994,Cuijk - Arnhem 43km ENG 2026,2026-05-17T12:31:20Z,118,EN,EN:117,EN,,1,25,,1192
55175043,Cuijk - Arnhem 43km DEU2026,2026-05-17T12:47:52Z,118,EN,EN:117,EN,,1,25,,1192
55188955,Sneek - Franeker 57km DEU 2026,2026-07-06T13:11:19Z,114,"DE,EN","DE:76,EN:10",DE,YES,0,29,,1874
55188963,Sneek - Franeker 45 km DEU 2026,2026-07-06T13:12:20Z,87,"DE,EN","DE:62,EN:12",DE,YES,0,31,,1403
55191934,Amsterdam (Hoxton) - Breukelen 38km ENG 2026,2026-07-03T08:17:25Z,66,"EN,NL","EN:62,NL:4",EN,YES,1,16,,1096
55204226,Wageningen - Tiel 45 km NLD 2026,2026-05-19T07:55:46Z,75,"EN,NL","NL:59,EN:3",NL,YES,0,17,,1360
55204227,Wageningen - Amerongen - Tiel 53km NLD 2026,2026-05-19T07:55:46Z,90,"EN,NL","EN:36,NL:19",EN,YES,0,13,,1150
55204228,Tiel - langs de Waal - Gorinchem 52km NLD 2026,2026-05-19T07:55:47Z,71,"EN,NL","NL:50,EN:3",NL,YES,0,8,,1557
55204229,Tiel - Geldermalsen - Leerdam - Gorinchem 59 km NLD 2026,2026-05-19T07:55:47Z,93,"EN,NL","NL:59,EN:21",NL,YES,0,20,,1689
55204231,Werkendam - Biesbosch - Heusden kort 53 km NLD 2026,2026-05-19T07:55:48Z,98,"EN,NL","NL:46,EN:29",NL,YES,1,15,,1390
55204232,Werkendam - Biesbosch - Heusden 60 km NLD 2026,2026-05-19T07:55:48Z,104,"EN,NL","NL:72,EN:20",NL,YES,0,21,,1456
55204234,Heusden - Loonse & Drunense Duinen - Heusden kort 38km NLD 2026,2026-05-19T07:55:48Z,90,"EN,NL","EN:76,NL:10",EN,YES,0,22,,1010
55204235,Heusden - Loonse & Drunense Duinen - Heusden 47km NLD 2026,2026-05-19T07:55:49Z,96,"EN,NL","EN:47,NL:24",EN,YES,0,24,,1075
55204239,Mook - Kranenburg (D) - Nijmegen vlak 51 km NLD 2026,2026-05-19T07:55:50Z,66,"EN,NL","NL:41,EN:1",NL,YES,0,11,,952
55204240,Nijmegen - Tolkamer - Arnhem 55 km NL 2026,2026-05-19T07:55:51Z,98,"EN,NL","NL:63,EN:5",NL,YES,0,24,,1937
55204242,Werkendam - Biesbosch - (following the Dijk)  Heusden kort 55 km NLD 2025 (ALT),2026-05-19T07:55:52Z,88,"EN,NL","NL:35,EN:29",NL,YES,2,13,,1409
55204243,Mook - Kranenburg (D) - Nijmegen - Arnhem 55km NLD 2026,2026-05-19T07:55:52Z,112,"EN,NL","EN:96,NL:9",EN,YES,0,16,,1232
55204244,Mook - Groesbeek - Nijmegen - Arnhem 50 km NLD 2026,2026-05-19T07:55:53Z,108,"EN,NL","EN:76,NL:11",EN,YES,0,24,,1131
55204246,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km NLD 2026,2026-05-19T07:55:53Z,120,"EN,NL","EN:103,NL:12",EN,YES,0,23,,1296
55204248,Cuijk - Groesbeek - Nijmegen - Arnhem 54 km NLD 2026,2026-05-19T07:55:54Z,108,"EN,NL","EN:62,NL:17",EN,YES,0,22,,1170
55204251,Doesburg - Doetinchem - Doesburg 44 km NLD 2026,2026-05-19T07:55:55Z,96,"EN,NL","NL:76,EN:15",NL,YES,0,33,,1210
55204252,Doesburg - Gaanderen - Doesburg 54 km NLD 2026,2026-05-19T07:55:55Z,126,"EN,NL","NL:92,EN:28",NL,YES,0,41,,1503
55204254,Arnhem - Tolkamer - Nijmegen - Arnhem 69km ENG,2026-05-19T07:55:56Z,109,EN,EN:108,EN,,1,22,,1838
55204255,Mook - Arnhem 40km NLD 2026,2026-05-19T07:55:56Z,111,EN,EN:111,EN,,1,25,,1130
55204280,Amsterdam (Oosterdok) - Zaanse Schans - Haarlem (city) 47 km ENG 2026,2026-05-19T08:16:03Z,92,EN,EN:82,EN,,1,13,,1844
55216744,Venlo - Roermond 50 km ENG 2026,2026-05-20T07:40:15Z,132,"EN,NL","EN:129,NL:2",EN,YES,0,38,,1239
55224384,Grave - Groesbeek - Nijmegen 42km NLD 2026,2026-06-05T12:57:26Z,87,"EN,NL","EN:38,NL:17",EN,YES,0,23,,1014
55226763,Breukelen - Amsterdam (Tolhuis) 52 km ENG 2026,2026-07-03T09:32:55Z,89,"DE,EN","EN:85,DE:3",EN,YES,0,25,,1370
55319078,Wijhe - Kampen (über Hattem / Zwolle)  Hot Wetter 43km,2026-05-25T18:10:12Z,98,"DE,EN","EN:54,DE:33",EN,YES,0,25,,1237
55342262,Ytres - Péronne 53 km ENG 2026,2026-05-27T15:26:30Z,50,EN,EN:49,EN,,1,13,,919
55449938,Auvers-sur-Oise - Paris (Bougival) (via Ax Majeur) 44 km ENG 2026 rain route,2026-06-24T11:04:22Z,127,"EN,NL","EN:119,NL:5",EN,YES,0,47,,1141
55465649,"Moret - Nemours  40 km ENG 2026 (via Rochess, gravel)",2026-07-06T10:29:41Z,61,"EN,NL","EN:53,NL:7",EN,YES,1,11,,1114
55506259,Deventer - Hattem - Kampen 50km ENG 2026,2026-07-10T08:19:10Z,85,"DE,EN","EN:65,DE:11",EN,YES,0,20,,1407
55551836,Aschaffenburg - Freudenberg 54km ENG 2026,2026-06-09T19:55:37Z,124,"DE,EN,NL","DE:48,EN:37,NL:6",DE,YES,2,27,,1798
55582957,Roermond - Venlo 34 km ENG 2026,2026-06-10T10:21:49Z,65,"EN,NL","EN:63,NL:2",EN,YES,0,6,,740
55583000,Venlo - Sambeek 51 km ENG 2026,2026-06-10T10:27:26Z,104,"EN,NL","EN:84,NL:19",EN,YES,0,22,,1186
55583899,Sambeek - Cuijk 21km ENG 2026,2026-06-10T11:49:38Z,33,"EN,NL","EN:30,NL:3",EN,YES,0,7,,574
55599973,Alf - Bernkastel Kues 49km ENG 2026,2026-06-11T12:39:01Z,62,"EN,NL","EN:60,NL:2",EN,YES,2,20,,946
55601952,Schoonhoven - Utrecht city centre 50 km ENG 2026,2026-07-02T14:07:12Z,113,"EN,NL","NL:91,EN:11",NL,YES,0,29,,1812
55617525,Tarascon – Pont du Gard – Avignon 57km ENG 2026,2026-06-12T14:12:46Z,142,EN,EN:142,EN,,2,44,,1600
55677791,St. Amands - Antwerpen 41km DEU 2026,2026-07-02T13:01:51Z,102,"DE,EN","DE:75,EN:9",DE,YES,0,34,,1278
55678212,Schoonhoven - Utrecht (Mittagessen im Nieuw Vogelenzang) 44km DEU 2026,2026-07-09T16:22:37Z,97,"DE,EN","DE:79,EN:1",DE,YES,0,29,,1571
55680260,Bruges - Blankenberge (loop) 48 km DEU 2026,2026-07-02T12:49:27Z,124,"DE,EN","EN:60,DE:55",EN,YES,0,39,,1534
55693597,Dordrecht // Alblasserdam - Kinderdijk - Utrecht 69km ENG 2026,2026-06-26T10:58:13Z,100,"DE,EN,NL","EN:76,DE:14,NL:3",EN,YES,0,28,,1717
55805083,Paris (Bougival) - Auvers-sur-Oise (via Ax Majeur) 45 km ENG 2026 rain route,2026-06-24T11:04:13Z,136,"EN,NL","EN:79,NL:57",EN,YES,2,46,,1976
55806616,Breukelen - Utrecht (centrum)(EPR) 37km / 22mi ENG 2026,2026-06-25T09:41:53Z,56,"EN,NL","EN:48,NL:7",EN,YES,1,17,,1074
55819916,Bosrandbrug - Amsterdam (Veemkade) 36 km ENG 2026,2026-06-25T11:01:19Z,76,"EN,NL","EN:60,NL:13",EN,YES,0,28,,931
55819929,Bosrandbrug - Amsterdam (Veemkade) 23 km ENG 2026,2026-06-25T11:02:06Z,49,"EN,NL","EN:37,NL:12",EN,YES,0,14,,568
55820434,Amsterdam (Veemkade) - Zaanse Schans - Haarlem (city) 47 km ENG 2026,2026-06-25T11:46:34Z,89,"EN,NL","EN:77,NL:2",EN,YES,1,12,,1822
55824980,Cochem - Koblenz 51 km NLD 2026,2026-06-25T16:43:59Z,67,"EN,NL","NL:60,EN:1",NL,YES,0,38,,1203
55834573,Dordrecht // Alblasserdam - Urecht [ALT] (centrum) (via Kinderdijk - Roosevelt) 65km,2026-06-26T10:51:00Z,95,EN,EN:94,EN,,1,31,,1662
55848455,Marktbreit - Schweinfurt 71km ENG 2026,2026-07-02T09:25:11Z,141,"EN,NL","NL:123,EN:15",NL,YES,0,42,,1991
55859885,Schweinfurt - Haßfurt - Bamberg 64km ENG 2026,2026-07-02T10:52:00Z,115,"DE,EN","EN:59,DE:34",EN,YES,0,41,,1586
55879678,Gouda - Albasserdam (via kinderdijk) 30 km DEU 2026,2026-06-29T07:21:26Z,61,"DE,EN","DE:36,EN:10",DE,YES,0,21,,741
55889010,Grou - Sneek 56 km ENG 2026,2026-07-13T14:33:43Z,91,EN,EN:90,EN,,2,26,,1278
55915172,Alkmaar - Zaanse Schans - Amsterdam (Oosterdok) 50 km ENG 2026,2026-07-01T14:37:12Z,116,"EN,NL","EN:74,NL:39",EN,YES,0,37,,1534
55915895,Antwerpen - St. Amands 39km ENG 2026,2026-07-03T08:23:07Z,94,"EN,NL","EN:91,NL:3",EN,YES,0,31,,1269
55925393,Wertheim - Marktheidenfeld 23km ENG 2026,2026-07-02T07:00:30Z,26,"EN,NL","EN:23,NL:3",EN,YES,0,7,,668
55929835,Schoonhoven - Utrecht city centre (lunch at swimmingpool)50 km ENG 2026,2026-07-02T14:09:07Z,120,"EN,NL","NL:92,EN:18",NL,YES,0,30,,1855
55930257,Stammheim – Marktbreit 45 km ENG 2026,2026-07-02T14:46:20Z,111,"EN,NL","EN:106,NL:5",EN,YES,0,32,,1058
55957045,Lohr-Wertheim 44km,2026-07-04T04:28:37Z,60,"EN,NL","NL:48,EN:12",NL,YES,0,9,,2226
55989120,Nemours - Moret (via Fontainebleau) 32km DEU 2026,2026-07-06T08:08:26Z,62,"DE,NL","DE:38,NL:1",DE,YES,0,6,,884
55991161,Cochem - Alf 31 km ENG 2026,2026-07-06T11:52:49Z,18,"EN,NL","NL:12,EN:6",NL,YES,0,9,,699
55992071,Alf - Bernkastel-Kues 48 km ENG 2026,2026-07-06T13:12:09Z,61,"EN,NL","EN:51,NL:9",EN,YES,2,20,,938
55992185,Cochem - Zell 37 km ENG 2026,2026-07-06T13:19:27Z,28,"EN,NL","EN:20,NL:8",EN,YES,0,15,,831
55992441,Alf - Bernkastel-Kues 48 km DEU 2026,2026-07-06T13:39:15Z,56,"DE,EN","EN:26,DE:21",EN,YES,0,21,,982
55992461,Zell - Bernkastel-Kues 44 km DEU 2026,2026-07-06T13:40:30Z,57,"DE,EN","EN:27,DE:21",EN,YES,0,16,,905
55992660,Alf - Cochem 37 km ENG 2026,2026-07-06T13:57:18Z,21,"EN,NL","EN:12,NL:7",EN,YES,1,12,,1243
55992748,Zell - Cochem 39 km ENG 2026,2026-07-06T14:01:20Z,31,"EN,NL","NL:18,EN:11",NL,YES,1,15,,1726
55992873,Alf  - Cochem 31 km DEU 2026,2026-07-06T14:11:34Z,21,"DE,EN","EN:17,DE:3",EN,YES,1,11,,687
55992992,Bernkastel-Kues - Alf 49 km DEU 2026,2026-07-06T14:18:22Z,63,"DE,EN","DE:40,EN:6",DE,YES,0,22,,996
56008109,Aambeeld - Einstein ,2026-07-07T14:03:30Z,72,"EN,NL","NL:55,EN:14",NL,YES,0,20,,945
56097941,Trier - Pamplona ,2026-07-12T20:19:31Z,1151,"EN,NL","EN:1115,NL:35",EN,YES,0,335,,37526
56111478,Grou - Sneek 56 km DEU 2026,2026-07-13T16:39:04Z,91,EN,EN:90,EN,,2,26,,1278
56125488,Andernach - Boppard 54km ENG 2026,2026-07-14T14:14:06Z,102,EN,EN:101,EN,,2,40,,1214
56136438,Grou - Sneek 56 km DEU 2026,2026-07-15T08:07:59Z,91,EN,EN:90,EN,,2,26,,1278
56145712,Wageningen - Arnhem Wageningen 58 km NED 2026,2026-07-15T21:07:20Z,115,EN,EN:86,EN,,1,31,,1628
56161412,Wageningen-Airborne- Arnhem 26 km NLD 2025,2026-07-16T19:19:56Z,68,"EN,NL","EN:35,NL:30",EN,YES,0,9,,717
